"Question ID","Participant ID","Thought ID","Vote","Timestamp"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","8e80c9f4-752c-4b84-82c1-7776def4570b","2f95b707-4395-4724-b242-2f00294d97f4","Disagree","August 27, 2025 at 8:33 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","d14bae73-89ba-4246-b1fa-ee55dbddefd1","a29145a1-576f-4cbd-b728-8c44207680f3","Agree","August 27, 2025 at 8:33 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","fbf11058-2509-4e5a-b688-209eb74b310a","e2918298-4fa0-4fe4-917b-75c603ebcc44","Agree","August 27, 2025 at 8:33 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","2dfc585c-c24d-4326-a3bc-e6818dc15877","b3ed530f-ed88-44ca-b959-f963e32e590b","Agree","August 27, 2025 at 8:33 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","fbf11058-2509-4e5a-b688-209eb74b310a","e26f5d1a-4a48-4c3a-91b6-06fd25084038","Agree","August 27, 2025 at 8:33 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","d14bae73-89ba-4246-b1fa-ee55dbddefd1","9b2bfaec-0a16-437a-9bba-90e89be72127","Agree","August 27, 2025 at 8:33 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","fbf11058-2509-4e5a-b688-209eb74b310a","6afe98b7-ba77-48b8-b701-e8c23b8c54c1","Agree","August 27, 2025 at 8:33 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","8e80c9f4-752c-4b84-82c1-7776def4570b","a29145a1-576f-4cbd-b728-8c44207680f3","Disagree","August 27, 2025 at 8:33 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","fbf11058-2509-4e5a-b688-209eb74b310a","3f875cba-8297-4bcd-9132-adc1e63c517a","Agree","August 27, 2025 at 8:33 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","2dfc585c-c24d-4326-a3bc-e6818dc15877","74c158d6-2b4c-4e9c-a3dc-4082163dcb45","Agree","August 27, 2025 at 8:33 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","d14bae73-89ba-4246-b1fa-ee55dbddefd1","2cbf4fd4-10ab-483f-99d7-4cc97df1a632","Agree","August 27, 2025 at 8:33 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","8e80c9f4-752c-4b84-82c1-7776def4570b","e2918298-4fa0-4fe4-917b-75c603ebcc44","Disagree","August 27, 2025 at 8:33 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","2dfc585c-c24d-4326-a3bc-e6818dc15877","6afe98b7-ba77-48b8-b701-e8c23b8c54c1","Disagree","August 27, 2025 at 8:33 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","6b3b30cb-c535-410e-8eb2-c311a30a137c","8fa51c9b-fe70-4b6b-adea-41749e187cb4","Disagree","August 27, 2025 at 8:33 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","2dfc585c-c24d-4326-a3bc-e6818dc15877","716bfce7-a4a1-46ac-bde9-82850a4276d5","Disagree","August 27, 2025 at 8:33 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","6b3b30cb-c535-410e-8eb2-c311a30a137c","e593fb8d-c107-4f5b-a7d9-fbff3ae3f750","Disagree","August 27, 2025 at 8:34 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","2dfc585c-c24d-4326-a3bc-e6818dc15877","e209a2c9-f84b-4989-82dd-67eba4a86f47","Disagree","August 27, 2025 at 8:34 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","6b3b30cb-c535-410e-8eb2-c311a30a137c","e26f5d1a-4a48-4c3a-91b6-06fd25084038","Disagree","August 27, 2025 at 8:34 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","6b3b30cb-c535-410e-8eb2-c311a30a137c","67913d34-123a-4cac-ba5f-e581da239882","Agree","August 27, 2025 at 8:34 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","6b3b30cb-c535-410e-8eb2-c311a30a137c","6c6ef9e3-9586-4757-ba8d-468acaf0c035","Agree","August 27, 2025 at 8:34 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","68a2bd4d-3fa3-4870-aa3b-c554d5f55bd3","c4f949c3-a62f-450e-b900-3f21a0cbf8c5","Disagree","August 27, 2025 at 8:35 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","68a2bd4d-3fa3-4870-aa3b-c554d5f55bd3","b3ed530f-ed88-44ca-b959-f963e32e590b","Agree","August 27, 2025 at 8:35 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","68a2bd4d-3fa3-4870-aa3b-c554d5f55bd3","c4b42559-be63-4745-9983-a6ff8ac235f5","Agree","August 27, 2025 at 8:35 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","68a2bd4d-3fa3-4870-aa3b-c554d5f55bd3","6afe98b7-ba77-48b8-b701-e8c23b8c54c1","Agree","August 27, 2025 at 8:35 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","798136a0-443e-4836-87f7-8d91f776efbc","644d1b59-8ecc-4294-94af-48feb588293f","Agree","August 27, 2025 at 8:35 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","68a2bd4d-3fa3-4870-aa3b-c554d5f55bd3","96f8f145-8bb6-48dd-adc2-e0040d84a564","Agree","August 27, 2025 at 8:35 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","798136a0-443e-4836-87f7-8d91f776efbc","2f95b707-4395-4724-b242-2f00294d97f4","Agree","August 27, 2025 at 8:35 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","798136a0-443e-4836-87f7-8d91f776efbc","2cbf4fd4-10ab-483f-99d7-4cc97df1a632","Agree","August 27, 2025 at 8:35 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","798136a0-443e-4836-87f7-8d91f776efbc","a29145a1-576f-4cbd-b728-8c44207680f3","Agree","August 27, 2025 at 8:35 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","798136a0-443e-4836-87f7-8d91f776efbc","42ceddba-854b-4c06-a4ce-08a6cefc40bd","Agree","August 27, 2025 at 8:35 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","0b13127f-99cf-4353-ba32-2eb336dfc9b1","67913d34-123a-4cac-ba5f-e581da239882","Disagree","August 27, 2025 at 8:35 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","0b13127f-99cf-4353-ba32-2eb336dfc9b1","9b2bfaec-0a16-437a-9bba-90e89be72127","Disagree","August 27, 2025 at 8:35 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","2996e91e-42bf-48d3-8d6f-2e7565128049","74c158d6-2b4c-4e9c-a3dc-4082163dcb45","Agree","August 27, 2025 at 8:35 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","0b13127f-99cf-4353-ba32-2eb336dfc9b1","2cbf4fd4-10ab-483f-99d7-4cc97df1a632","Agree","August 27, 2025 at 8:35 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","e6802b28-1b63-482c-ba1c-a63266013240","716bfce7-a4a1-46ac-bde9-82850a4276d5","Disagree","August 27, 2025 at 8:35 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","2996e91e-42bf-48d3-8d6f-2e7565128049","3f875cba-8297-4bcd-9132-adc1e63c517a","Agree","August 27, 2025 at 8:35 AM (GMT)"
"2582d6cd-152b-4b10-9b3d-1565307f8a92","0b13127f-99cf-4353-ba32-2eb336dfc9b1","2f95b707-4395-4724-b242-2f00294d97f4","Agree","August 27, 2025 at 8:35 AM (GMT)"
