Participant ID,Duration_seconds,LowQualityTag_Perc,UniversalDisagreement_Perc,ASC_Score_Raw,Duration_Norm,LowQualityTag_Norm,UniversalDisagreement_Norm,ASC_Norm,PRI_Score_Heuristic,PRI_Score,PRI_Scale_1_5
d0d53bd7-16d1-4d98-9c46-882d3d0496e1,1320.0,0.0,0.125,0.3333333333333333,0.23595505617977527,0.5,0.6666666666666667,0.6666666666666667,0.4874531835205993,0.4874531835205993,2.949812734082397
c3b873a7-215c-4d16-8e5d-1f40a258c790,2040.0,0.0,0.0,0.26666666666666666,0.3707865168539326,0.5,1.0,0.7333333333333334,0.6079026217228465,0.6079026217228465,3.431610486891386
2af5b0fd-99a7-4c42-9811-90435067ddc5,1920.0,0.0,0.0,0.3333333333333333,0.34831460674157305,0.5,1.0,0.6666666666666667,0.5878277153558052,0.5878277153558052,3.351310861423221
ec6dbc94-8303-43b4-b3ad-350288bf3937,1740.0,0.0,0.0,0.13333333333333333,0.3146067415730337,0.5,1.0,0.8666666666666667,0.6177153558052435,0.6177153558052435,3.470861423220974
a5f508e2-b457-4c0a-8ff6-78e47f8bbd59,840.0,0.0,0.25,0.2,0.14606741573033707,0.5,0.33333333333333337,0.8,0.42048689138576784,0.42048689138576784,2.681947565543071
be78cc6d-d1de-469b-a064-1f089b74185d,1500.0,0.0,0.0,0.4666666666666667,0.2696629213483146,0.5,1.0,0.5333333333333333,0.537565543071161,0.537565543071161,3.150262172284644
318d2b6d-376c-456b-975b-073314fee822,840.0,0.0,0.0,0.4,0.14606741573033707,0.5,1.0,0.6,0.5138202247191012,0.5138202247191012,3.0552808988764046
de6517e1-2c00-4b48-9cca-afdfa0f5174f,1380.0,0.0,0.125,0.4,0.24719101123595505,0.5,0.6666666666666667,0.6,0.47749063670411984,0.47749063670411984,2.9099625468164794
d584e5c3-5c94-46bf-a818-cea56ec7ed08,2160.0,0.0,0.125,0.4666666666666667,0.39325842696629215,0.5,0.6666666666666667,0.5333333333333333,0.5079775280898876,0.5079775280898876,3.0319101123595504
86bb0bdc-6101-40cb-be26-737996f82a35,1740.0,0.0,0.0,0.5333333333333333,0.3146067415730337,0.5,1.0,0.4666666666666667,0.5377153558052434,0.5377153558052434,3.1508614232209737
314525a0-e241-4dc6-b34b-07fd393e138d,1260.0,0.0,0.0,0.3333333333333333,0.2247191011235955,0.5,1.0,0.6666666666666667,0.550749063670412,0.550749063670412,3.202996254681648
a639cef3-494e-43a2-add7-8b5279e6760e,3240.0,0.0,0.0,0.26666666666666666,0.5955056179775281,0.5,1.0,0.7333333333333334,0.6753183520599251,0.6753183520599251,3.7012734082397003
bcc825d6-7a74-464b-b2b1-eb1a395d2ad8,1920.0,0.0,0.125,0.3333333333333333,0.34831460674157305,0.5,0.6666666666666667,0.6666666666666667,0.5211610486891386,0.5211610486891386,3.0846441947565544
b9c9db66-b1d0-456a-a583-7b45580f04c9,2520.0,0.0,0.0,0.5333333333333333,0.4606741573033708,0.5,1.0,0.4666666666666667,0.5815355805243446,0.5815355805243446,3.3261423220973785
ccc7b302-cd6f-4dc9-a068-71009c1ecaa3,1260.0,0.0,0.0,0.3333333333333333,0.2247191011235955,0.5,1.0,0.6666666666666667,0.550749063670412,0.550749063670412,3.202996254681648
38642d7c-0905-40de-bf48-4771a3f67398,2880.0,0.0,0.0,0.0,0.5280898876404494,0.5,1.0,1.0,0.7084269662921348,0.7084269662921348,3.833707865168539
37c8a676-22da-47d6-b77e-ebf01f6d7220,1500.0,0.0,0.125,0.13333333333333333,0.2696629213483146,0.5,0.6666666666666667,0.8666666666666667,0.537565543071161,0.537565543071161,3.150262172284644
6af58ffd-34de-41c5-9560-28474dd24f12,3240.0,0.0,0.125,0.06666666666666667,0.5955056179775281,0.5,0.6666666666666667,0.9333333333333333,0.6486516853932585,0.6486516853932585,3.594606741573034
68dc6f76-7484-4f76-a7d1-b018fceb1bb0,1020.0,0.0,0.0,0.2,0.1797752808988764,0.5,1.0,0.8,0.563932584269663,0.563932584269663,3.255730337078652
7c18d5b8-c997-4bdd-a782-fb853fe70955,1500.0,0.0,0.125,0.0,0.2696629213483146,0.5,0.6666666666666667,1.0,0.5642322097378277,0.5642322097378277,3.256928838951311
d501a9bf-cb16-4ece-bf72-8bea942a68d3,1980.0,0.0,0.0,0.13333333333333333,0.3595505617977528,0.5,1.0,0.8666666666666667,0.6311985018726591,0.6311985018726591,3.5247940074906365
f5d6b99a-90d6-40cf-a43d-4e1e21290ef5,1140.0,0.0,0.0,0.3333333333333333,0.20224719101123595,0.5,1.0,0.6666666666666667,0.5440074906367041,0.5440074906367041,3.1760299625468162
0a7d13d6-900f-41d0-ac23-8303039d0492,2460.0,0.0,0.0,0.3333333333333333,0.449438202247191,0.5,1.0,0.6666666666666667,0.6181647940074907,0.6181647940074907,3.4726591760299628
24954cef-4a67-41d2-a507-7ab2b59ef82d,1200.0,0.0,0.0,0.0,0.21348314606741572,0.5,1.0,1.0,0.6140449438202247,0.6140449438202247,3.4561797752808987
116fed3e-3392-44df-8550-a3cd80faf6c4,1260.0,0.0,0.0,0.0,0.2247191011235955,0.5,1.0,1.0,0.6174157303370786,0.6174157303370786,3.4696629213483146
e835a5e0-833a-4cf2-8f23-ab6408351078,2460.0,0.0,0.0,0.13333333333333333,0.449438202247191,0.5,1.0,0.8666666666666667,0.6581647940074906,0.6581647940074906,3.6326591760299625
c1ae5e33-dc73-4d00-9ce4-a41bd1242c8e,1800.0,0.0,0.0,0.06666666666666667,0.3258426966292135,0.5,1.0,0.9333333333333333,0.6344194756554308,0.6344194756554308,3.537677902621723
fcff543d-b41f-4d5b-8f2e-9bdd8d1d4955,1560.0,0.0,0.0,0.26666666666666666,0.2808988764044944,0.5,1.0,0.7333333333333334,0.580936329588015,0.580936329588015,3.32374531835206
c8d24ccc-9d8f-43de-8cc5-cf36a2ae02f2,1500.0,0.0,0.125,0.4,0.2696629213483146,0.5,0.6666666666666667,0.6,0.4842322097378277,0.4842322097378277,2.936928838951311
be00c3bb-b1bc-49e6-9e0d-3cfbf3230391,2220.0,0.0,0.0,0.26666666666666666,0.4044943820224719,0.5,1.0,0.7333333333333334,0.6180149812734083,0.6180149812734083,3.472059925093633
2b384af6-7911-44c8-8fa0-a607a6061ed8,1440.0,0.0,0.0,0.0,0.25842696629213485,0.5,1.0,1.0,0.6275280898876405,0.6275280898876405,3.510112359550562
f4c0fc15-55b5-4b12-9eac-877890b34e3d,3480.0,0.0,0.0,0.4,0.6404494382022472,0.5,1.0,0.6,0.6621348314606742,0.6621348314606742,3.648539325842697
a33514b0-f900-43b8-9a2f-91618765b8c7,2520.0,0.0,0.0,0.4666666666666667,0.4606741573033708,0.5,1.0,0.5333333333333333,0.5948689138576779,0.5948689138576779,3.3794756554307117
e568357f-6aed-487a-854c-6fcdf98a0c80,1020.0,0.0,0.125,0.2,0.1797752808988764,0.5,0.6666666666666667,0.8,0.4972659176029963,0.4972659176029963,2.9890636704119853
5cd23d1f-5ee1-463f-b18c-1e418d924068,1500.0,0.0,0.0,0.4666666666666667,0.2696629213483146,0.5,1.0,0.5333333333333333,0.537565543071161,0.537565543071161,3.150262172284644
18cff58b-d150-406a-830f-404ff3458608,1980.0,0.0,0.0,0.06666666666666667,0.3595505617977528,0.5,1.0,0.9333333333333333,0.6445318352059926,0.6445318352059926,3.57812734082397
4471b49f-8824-4046-8d09-652cd65138b5,2160.0,0.0,0.0,,0.39325842696629215,0.5,1.0,,,,
d5b07b13-b611-4960-b9a9-0137bd5b0a3b,2400.0,0.0,0.0,0.4666666666666667,0.43820224719101125,0.5,1.0,0.5333333333333333,0.58812734082397,0.58812734082397,3.35250936329588
88b12c29-80db-465f-bd6c-d80906736c58,1800.0,0.0,0.0,0.26666666666666666,0.3258426966292135,0.5,1.0,0.7333333333333334,0.5944194756554307,0.5944194756554307,3.377677902621723
bb566c6e-7620-49d9-8d25-c4cc98102458,1440.0,0.0,0.25,0.26666666666666666,0.25842696629213485,0.5,0.33333333333333337,0.7333333333333334,0.4408614232209739,0.4408614232209739,2.7634456928838955
f61a9de9-b0a0-4413-b8c1-e6686cb8b48f,1260.0,0.0,0.0,0.3333333333333333,0.2247191011235955,0.5,1.0,0.6666666666666667,0.550749063670412,0.550749063670412,3.202996254681648
3432d5d1-b026-4406-8d1d-52e8182a598e,1800.0,0.0,0.0,0.4,0.3258426966292135,0.5,1.0,0.6,0.567752808988764,0.567752808988764,3.271011235955056
5f813a09-2959-44db-a44f-691a9e927847,1320.0,0.0,0.0,0.13333333333333333,0.23595505617977527,0.5,1.0,0.8666666666666667,0.594119850187266,0.594119850187266,3.376479400749064
32856c67-0c22-45dc-beeb-d385b3ff913c,2880.0,0.0,0.0,0.2,0.5280898876404494,0.5,1.0,0.8,0.6684269662921348,0.6684269662921348,3.6737078651685393
6cbadd9c-e5a4-412e-9a0f-8c7649f36035,1320.0,0.0,0.125,0.13333333333333333,0.23595505617977527,0.5,0.6666666666666667,0.8666666666666667,0.5274531835205993,0.5274531835205993,3.1098127340823973
59448adb-67ac-409a-abac-a510ce3718a6,1020.0,0.0,0.0,0.0,0.1797752808988764,0.5,1.0,1.0,0.603932584269663,0.603932584269663,3.415730337078652
f92fc298-c682-411d-8c3b-85652313a75c,1620.0,0.0,0.0,0.3333333333333333,0.29213483146067415,0.5,1.0,0.6666666666666667,0.5709737827715355,0.5709737827715355,3.283895131086142
4560eff7-a126-46f8-a205-e066b692885f,2640.0,0.0,0.0,0.2,0.48314606741573035,0.5,1.0,0.8,0.6549438202247191,0.6549438202247191,3.6197752808988763
b3cac7e5-485f-417f-98ec-d544a3c00f49,3240.0,0.0,0.0,0.5333333333333333,0.5955056179775281,0.5,1.0,0.4666666666666667,0.6219850187265917,0.6219850187265917,3.487940074906367
f184e5f7-b655-4f0a-ba97-59968736be05,1620.0,0.0,0.0,0.26666666666666666,0.29213483146067415,0.5,1.0,0.7333333333333334,0.584307116104869,0.584307116104869,3.337228464419476
41054ecb-9d4c-4561-96d0-d513454a61d8,1620.0,0.0,0.0,0.06666666666666667,0.29213483146067415,0.5,1.0,0.9333333333333333,0.6243071161048689,0.6243071161048689,3.4972284644194755
1881fd63-8d52-45e9-a2af-1d31852f3532,2700.0,0.0,0.0,0.7333333333333333,0.4943820224719101,0.5,1.0,0.2666666666666667,0.5516479400749064,0.5516479400749064,3.2065917602996254
6aa4735a-093f-4d96-828f-d07d61601088,2160.0,0.0,0.0,0.13333333333333333,0.39325842696629215,0.5,1.0,0.8666666666666667,0.641310861423221,0.641310861423221,3.565243445692884
07b7b237-bd42-4f7a-9b8a-5cc7aa4053a6,1980.0,0.0,0.125,0.3333333333333333,0.3595505617977528,0.5,0.6666666666666667,0.6666666666666667,0.5245318352059926,0.5245318352059926,3.0981273408239702
db29a784-c47c-4252-9b16-84ab5c8ae467,2040.0,0.0,0.25,0.13333333333333333,0.3707865168539326,0.5,0.33333333333333337,0.8666666666666667,0.5012359550561798,0.5012359550561798,3.004943820224719
ee1ff279-56ac-4ae8-ad7f-01f4b73061a7,1800.0,0.0,0.0,0.13333333333333333,0.3258426966292135,0.5,1.0,0.8666666666666667,0.6210861423220975,0.6210861423220975,3.48434456928839
4297a823-7286-4bfd-a17f-fd6002736993,2160.0,0.0,0.25,0.0,0.39325842696629215,0.5,0.33333333333333337,1.0,0.5346441947565543,0.5346441947565543,3.1385767790262173
189d8761-d23e-4512-a6cb-f171bd257866,1680.0,0.0,0.0,0.4,0.30337078651685395,0.5,1.0,0.6,0.5610112359550562,0.5610112359550562,3.244044943820225
6fc77b14-2f8f-4d83-9702-fe9ca8f4a744,1080.0,0.0,0.0,0.3333333333333333,0.19101123595505617,0.5,1.0,0.6666666666666667,0.5406367041198502,0.5406367041198502,3.162546816479401
9293716a-b1e8-4722-9a0f-f8442f58017c,1440.0,0.0,0.0,0.4666666666666667,0.25842696629213485,0.5,1.0,0.5333333333333333,0.5341947565543071,0.5341947565543071,3.1367790262172286
2535f41f-5427-4c15-9324-4104afd9297a,1620.0,0.0,0.0,0.4666666666666667,0.29213483146067415,0.5,1.0,0.5333333333333333,0.5443071161048689,0.5443071161048689,3.1772284644194757
6197bd63-a811-4627-8be5-8a94f475728d,1560.0,0.0,0.0,0.0,0.2808988764044944,0.5,1.0,1.0,0.6342696629213483,0.6342696629213483,3.5370786516853934
00593ae4-8640-4156-96b6-b6a426fc25e1,1860.0,0.0,0.0,0.3333333333333333,0.33707865168539325,0.5,1.0,0.6666666666666667,0.5844569288389514,0.5844569288389514,3.3378277153558056
da8fb370-07ef-432e-9ee2-9db3679a6566,2400.0,0.0,0.0,0.2,0.43820224719101125,0.5,1.0,0.8,0.6414606741573035,0.6414606741573035,3.565842696629214
edda870c-ea80-4625-a8f4-4bc80caa88ac,2040.0,0.0,0.0,0.2,0.3707865168539326,0.5,1.0,0.8,0.6212359550561799,0.6212359550561799,3.4849438202247196
386b0ee5-6c7f-4228-b934-b3fcefc4bf62,1980.0,0.0,0.0,0.06666666666666667,0.3595505617977528,0.5,1.0,0.9333333333333333,0.6445318352059926,0.6445318352059926,3.57812734082397
e31950c8-48ff-4457-9338-7d8eb06796d5,1500.0,0.0,0.0,0.3333333333333333,0.2696629213483146,0.5,1.0,0.6666666666666667,0.5642322097378277,0.5642322097378277,3.256928838951311
f44ef084-9f51-4560-89cf-215919a97f24,1260.0,0.0,0.125,0.4666666666666667,0.2247191011235955,0.5,0.6666666666666667,0.5333333333333333,0.4574157303370787,0.4574157303370787,2.829662921348315
a332ae41-7384-4411-ae68-43a4d43050be,2400.0,0.0,0.0,0.13333333333333333,0.43820224719101125,0.5,1.0,0.8666666666666667,0.6547940074906367,0.6547940074906367,3.6191760299625466
37ef106f-7957-42e1-9d09-515f39385718,1500.0,0.0,0.0,0.06666666666666667,0.2696629213483146,0.5,1.0,0.9333333333333333,0.6175655430711611,0.6175655430711611,3.4702621722846443
c2a56c78-3683-43ae-a649-82afdfce1f28,1560.0,0.0,0.0,0.4666666666666667,0.2808988764044944,0.5,1.0,0.5333333333333333,0.540936329588015,0.540936329588015,3.16374531835206
f30f08d9-978c-4616-8604-d8096351206d,3240.0,0.0,0.0,0.2,0.5955056179775281,0.5,1.0,0.8,0.6886516853932584,0.6886516853932584,3.7546067415730335
420da664-4402-4f26-8f7e-683f8c256ac3,2640.0,0.0,0.0,0.4,0.48314606741573035,0.5,1.0,0.6,0.614943820224719,0.614943820224719,3.459775280898876
5df66c74-6c45-4de1-b027-397349c58901,2160.0,0.0,0.25,0.0,0.39325842696629215,0.5,0.33333333333333337,1.0,0.5346441947565543,0.5346441947565543,3.1385767790262173
d07ea238-5fba-4d18-a47c-ee6568b35cd8,1860.0,0.0,0.0,0.26666666666666666,0.33707865168539325,0.5,1.0,0.7333333333333334,0.5977902621722847,0.5977902621722847,3.391161048689139
f431e5d6-a56e-46d9-8f90-84779c7fbb50,1080.0,0.0,0.0,0.13333333333333333,0.19101123595505617,0.5,1.0,0.8666666666666667,0.5806367041198501,0.5806367041198501,3.3225468164794005
a7bd048f-358c-49f5-826c-356401bd81c6,2880.0,0.0,0.125,0.5333333333333333,0.5280898876404494,0.5,0.6666666666666667,0.4666666666666667,0.5350936329588015,0.5350936329588015,3.140374531835206
a0d14009-8f10-4b34-b786-8af5c2431351,2040.0,0.0,0.0,0.0,0.3707865168539326,0.5,1.0,1.0,0.6612359550561798,0.6612359550561798,3.6449438202247193
069a1097-ed48-4ba6-8042-2f7faa17fe6b,1200.0,0.0,0.0,0.0,0.21348314606741572,0.5,1.0,1.0,0.6140449438202247,0.6140449438202247,3.4561797752808987
d29a5dfe-dc09-4e19-a7ff-90bfc03d7fa8,2220.0,0.0,0.0,0.3333333333333333,0.4044943820224719,0.5,1.0,0.6666666666666667,0.604681647940075,0.604681647940075,3.4187265917603
0865a288-e71b-41fa-a406-b607e45ca617,2340.0,0.0,0.0,0.26666666666666666,0.42696629213483145,0.5,1.0,0.7333333333333334,0.6247565543071161,0.6247565543071161,3.4990262172284643
81545794-6372-4f8a-b793-a2487222be3e,3240.0,0.0,0.0,0.13333333333333333,0.5955056179775281,0.5,1.0,0.8666666666666667,0.7019850187265917,0.7019850187265917,3.8079400749063668
a388cc43-9e6f-4eac-8989-1d19c2a1c2d6,2160.0,0.0,0.0,0.6,0.39325842696629215,0.5,1.0,0.4,0.5479775280898876,0.5479775280898876,3.1919101123595506
95d61bb6-0dab-4966-8c00-fd86db36861d,1860.0,0.0,0.0,0.06666666666666667,0.33707865168539325,0.5,1.0,0.9333333333333333,0.6377902621722846,0.6377902621722846,3.5511610486891385
2e1dc41a-210a-4516-a0e4-6c519b90b784,2700.0,0.0,0.0,0.4,0.4943820224719101,0.5,1.0,0.6,0.618314606741573,0.618314606741573,3.473258426966292
ec0f8bb9-f4e8-4aae-8360-fc974e2f3037,2040.0,0.0,0.0,0.2,0.3707865168539326,0.5,1.0,0.8,0.6212359550561799,0.6212359550561799,3.4849438202247196
508ea668-bec7-43e3-a3b5-7059d8483e04,1380.0,0.0,0.125,0.06666666666666667,0.24719101123595505,0.5,0.6666666666666667,0.9333333333333333,0.5441573033707865,0.5441573033707865,3.176629213483146
4bbfeb87-8026-4c36-a611-7f447b18f738,3660.0,0.0,0.125,0.26666666666666666,0.6741573033707865,0.5,0.6666666666666667,0.7333333333333334,0.6322471910112359,0.6322471910112359,3.5289887640449438
cbbb4651-645f-4ac4-8130-b3450fb68df3,1860.0,0.0,0.0,0.26666666666666666,0.33707865168539325,0.5,1.0,0.7333333333333334,0.5977902621722847,0.5977902621722847,3.391161048689139
0f621a6a-1599-489f-8133-a6fee35a59ad,2100.0,0.0,0.0,0.4,0.38202247191011235,0.5,1.0,0.6,0.5846067415730337,0.5846067415730337,3.338426966292135
c98610e0-ffc0-4d26-99c9-cdc0f56088e7,3360.0,0.0,0.0,0.5333333333333333,0.6179775280898876,0.5,1.0,0.4666666666666667,0.6287265917602997,0.6287265917602997,3.5149063670411986
39d9cece-4b74-4185-a738-20ad450986fc,1200.0,0.0,0.125,0.4,0.21348314606741572,0.5,0.6666666666666667,0.6,0.46737827715355806,0.46737827715355806,2.8695131086142323
8f2fa6fe-81ef-4c33-9220-76d2540184af,2280.0,0.0,0.0,0.3333333333333333,0.4157303370786517,0.5,1.0,0.6666666666666667,0.6080524344569289,0.6080524344569289,3.4322097378277157
0b2fc72e-145c-43a1-81a9-d4eef07bcc3d,2040.0,0.0,0.0,0.06666666666666667,0.3707865168539326,0.5,1.0,0.9333333333333333,0.6479026217228465,0.6479026217228465,3.591610486891386
70e90c0e-9b17-4990-af0a-a0255368079f,3600.0,0.0,0.0,0.3333333333333333,0.6629213483146067,0.5,1.0,0.6666666666666667,0.6822097378277154,0.6822097378277154,3.7288389513108617
1e394ea6-93ad-47df-ab8c-c3c43868ee66,2520.0,0.0,0.0,0.0,0.4606741573033708,0.5,1.0,1.0,0.6882022471910112,0.6882022471910112,3.752808988764045
aab51692-9597-4fe6-9e70-9bc429168564,2940.0,0.0,0.125,0.5333333333333333,0.5393258426966292,0.5,0.6666666666666667,0.4666666666666667,0.5384644194756555,0.5384644194756555,3.153857677902622
ff1d05cb-e049-4cf3-a4ab-0d0ffacb56ad,2040.0,0.0,0.25,0.26666666666666666,0.3707865168539326,0.5,0.33333333333333337,0.7333333333333334,0.4745692883895132,0.4745692883895132,2.8982771535580527
de367476-665e-455b-8631-41a342a1724a,2700.0,0.0,0.0,0.2,0.4943820224719101,0.5,1.0,0.8,0.658314606741573,0.658314606741573,3.633258426966292
b18e74cd-842a-4edf-ac28-8f3e1e08496c,2100.0,0.0,0.0,0.26666666666666666,0.38202247191011235,0.5,1.0,0.7333333333333334,0.6112734082397004,0.6112734082397004,3.4450936329588018
f7d6b408-3c16-45a6-a1ef-48f084dd0125,1860.0,0.0,0.0,0.4,0.33707865168539325,0.5,1.0,0.6,0.571123595505618,0.571123595505618,3.284494382022472
c48f250b-f2da-4d15-ae97-d1ec12bf0331,2340.0,0.0,0.0,0.26666666666666666,0.42696629213483145,0.5,1.0,0.7333333333333334,0.6247565543071161,0.6247565543071161,3.4990262172284643
e3992c17-bf82-40b2-bb58-ef133b50b795,2040.0,0.0,0.0,0.3333333333333333,0.3707865168539326,0.5,1.0,0.6666666666666667,0.5945692883895132,0.5945692883895132,3.3782771535580527
2aef11b1-8ba0-49de-bc08-9989667aebfc,1500.0,0.0,0.0,0.2,0.2696629213483146,0.5,1.0,0.8,0.5908988764044945,0.5908988764044945,3.363595505617978
e63ac2ec-91a6-484a-9092-9d4bb3de5b4c,1320.0,0.0,0.0,0.26666666666666666,0.23595505617977527,0.5,1.0,0.7333333333333334,0.5674531835205993,0.5674531835205993,3.269812734082397
d2249ec5-41d6-48c3-9b5e-f3fed849375f,60.0,0.0,0.0,,0.0,0.5,1.0,,,,
3f0e172d-1687-447f-89fa-73ccac022693,1980.0,0.0,0.125,0.0,0.3595505617977528,0.5,0.6666666666666667,1.0,0.5911985018726592,0.5911985018726592,3.364794007490637
5f902815-4e2d-435d-96fd-b347515cce78,1200.0,0.0,0.125,0.2,0.21348314606741572,0.5,0.6666666666666667,0.8,0.5073782771535581,0.5073782771535581,3.0295131086142324
3e417856-05c0-41d3-9fa5-033958afb4c3,1620.0,0.0,0.0,0.0,0.29213483146067415,0.5,1.0,1.0,0.6376404494382022,0.6376404494382022,3.550561797752809
9e20a74d-033b-4707-aa1d-e3c014a7fed0,2040.0,0.0,0.0,0.13333333333333333,0.3707865168539326,0.5,1.0,0.8666666666666667,0.6345692883895131,0.6345692883895131,3.5382771535580524
62b6076e-466e-486b-9e8d-7bf2cffa55d8,1020.0,0.0,0.0,0.7333333333333333,0.1797752808988764,0.5,1.0,0.2666666666666667,0.4572659176029963,0.4572659176029963,2.829063670411985
044666c7-8b2b-49c3-8c6b-3f1bd1d10d42,2280.0,0.0,0.125,0.0,0.4157303370786517,0.5,0.6666666666666667,1.0,0.6080524344569289,0.6080524344569289,3.4322097378277157
02c2bb33-f2a2-483a-af12-9d997f8af81d,2400.0,0.0,0.125,0.2,0.43820224719101125,0.5,0.6666666666666667,0.8,0.5747940074906368,0.5747940074906368,3.299176029962547
45afe1bf-b448-4eb5-9d88-9669c1a5fcbc,1920.0,0.0,0.0,0.4,0.34831460674157305,0.5,1.0,0.6,0.5744943820224719,0.5744943820224719,3.2979775280898878
0e39942a-8eaa-473f-962a-9a0ae92d7ce8,900.0,0.0,0.0,0.4,0.15730337078651685,0.5,1.0,0.6,0.517191011235955,0.517191011235955,3.06876404494382
ca840a02-1eb8-4da0-82e4-2435dea32049,2400.0,0.0,0.0,0.13333333333333333,0.43820224719101125,0.5,1.0,0.8666666666666667,0.6547940074906367,0.6547940074906367,3.6191760299625466
