"Question ID","Participant ID","Thought ID","Vote","Timestamp"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","bafdccc3-3a1c-4eaa-bd18-a461d743ed72","3c28ae9d-f997-4136-a961-596a07259ea0","Disagree","August 23, 2025 at 5:08 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","bafdccc3-3a1c-4eaa-bd18-a461d743ed72","df3813ef-06b1-402e-8be9-fab1171fffd0","Agree","August 23, 2025 at 5:08 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","b1813efc-3d9e-4454-81e3-7b2cffdada9b","f5d15db7-bacb-4a1c-9e16-0491252eae2a","Agree","August 23, 2025 at 5:08 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","548f10b6-3871-49b9-b00d-336695cf5baa","ca1c6c45-6b8b-4068-88a6-430e815ccaf5","Agree","August 23, 2025 at 5:09 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","548f10b6-3871-49b9-b00d-336695cf5baa","3c28ae9d-f997-4136-a961-596a07259ea0","Disagree","August 23, 2025 at 5:09 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","548f10b6-3871-49b9-b00d-336695cf5baa","df3813ef-06b1-402e-8be9-fab1171fffd0","Agree","August 23, 2025 at 5:09 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","548f10b6-3871-49b9-b00d-336695cf5baa","83f33a10-b9c9-42eb-91ba-725275d0206d","Disagree","August 23, 2025 at 5:09 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","548f10b6-3871-49b9-b00d-336695cf5baa","b28da024-ee48-45e6-acef-9799adbd34a4","Agree","August 23, 2025 at 5:09 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","8d225327-1b3b-4ee8-be65-e0d15aa5779b","ca1c6c45-6b8b-4068-88a6-430e815ccaf5","Agree","August 23, 2025 at 5:09 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","8d225327-1b3b-4ee8-be65-e0d15aa5779b","df3813ef-06b1-402e-8be9-fab1171fffd0","Agree","August 23, 2025 at 5:09 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","8d225327-1b3b-4ee8-be65-e0d15aa5779b","3c28ae9d-f997-4136-a961-596a07259ea0","Agree","August 23, 2025 at 5:10 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","8d225327-1b3b-4ee8-be65-e0d15aa5779b","f5d15db7-bacb-4a1c-9e16-0491252eae2a","Agree","August 23, 2025 at 5:10 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","8d225327-1b3b-4ee8-be65-e0d15aa5779b","ac64be2f-fc06-45dc-8ff4-76d9ecdd847d","Agree","August 23, 2025 at 5:10 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","1dde9b86-0198-4c42-8ad2-8f694445ce44","275e7dc7-500c-4487-9e46-463e1c7eb7ae","Disagree","August 23, 2025 at 5:10 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","1dde9b86-0198-4c42-8ad2-8f694445ce44","e6fa1efe-bde3-4f6e-99fb-0e49c0502b80","Disagree","August 23, 2025 at 5:10 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","1dde9b86-0198-4c42-8ad2-8f694445ce44","ca1c6c45-6b8b-4068-88a6-430e815ccaf5","Agree","August 23, 2025 at 5:10 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","1dde9b86-0198-4c42-8ad2-8f694445ce44","3c28ae9d-f997-4136-a961-596a07259ea0","Agree","August 23, 2025 at 5:10 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","1dde9b86-0198-4c42-8ad2-8f694445ce44","f5d15db7-bacb-4a1c-9e16-0491252eae2a","Agree","August 23, 2025 at 5:10 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","f1641829-1306-4cd9-84fc-9055cb898b9e","275e7dc7-500c-4487-9e46-463e1c7eb7ae","Disagree","August 23, 2025 at 5:10 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","f1641829-1306-4cd9-84fc-9055cb898b9e","5e27f5c0-d64c-462d-b4ba-f530a4edf325","Disagree","August 23, 2025 at 5:10 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","f1641829-1306-4cd9-84fc-9055cb898b9e","f5d15db7-bacb-4a1c-9e16-0491252eae2a","Disagree","August 23, 2025 at 5:10 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","f1641829-1306-4cd9-84fc-9055cb898b9e","df3813ef-06b1-402e-8be9-fab1171fffd0","Agree","August 23, 2025 at 5:11 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","f1641829-1306-4cd9-84fc-9055cb898b9e","3c28ae9d-f997-4136-a961-596a07259ea0","Disagree","August 23, 2025 at 5:11 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","f0c98c5c-0a75-4e29-8d7d-7df647547bac","ca1c6c45-6b8b-4068-88a6-430e815ccaf5","Agree","August 23, 2025 at 5:11 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","444bbe80-4c15-4f8e-b2fd-a06b49d9d071","016ad3b1-b884-4c1a-9b07-613cadfa4b53","Disagree","August 23, 2025 at 5:11 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","f0c98c5c-0a75-4e29-8d7d-7df647547bac","4bc4498c-dbfc-42f1-9a33-4f8ae8f143cc","Agree","August 23, 2025 at 5:11 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","444bbe80-4c15-4f8e-b2fd-a06b49d9d071","50762416-77a6-4b95-a87b-2e4a47355774","Disagree","August 23, 2025 at 5:11 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","f0c98c5c-0a75-4e29-8d7d-7df647547bac","f5d15db7-bacb-4a1c-9e16-0491252eae2a","Agree","August 23, 2025 at 5:11 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","444bbe80-4c15-4f8e-b2fd-a06b49d9d071","2bf36950-2fe3-4100-83d5-b04519e81796","Disagree","August 23, 2025 at 5:11 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","f0c98c5c-0a75-4e29-8d7d-7df647547bac","83f33a10-b9c9-42eb-91ba-725275d0206d","Disagree","August 23, 2025 at 5:11 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","338a1cca-8618-4e94-82f5-7a35a6445ddd","2bf36950-2fe3-4100-83d5-b04519e81796","Agree","August 23, 2025 at 5:11 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","f0c98c5c-0a75-4e29-8d7d-7df647547bac","275e7dc7-500c-4487-9e46-463e1c7eb7ae","Agree","August 23, 2025 at 5:11 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","338a1cca-8618-4e94-82f5-7a35a6445ddd","6535b1b5-7913-42d2-bab3-3638324de114","Agree","August 23, 2025 at 5:11 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","444bbe80-4c15-4f8e-b2fd-a06b49d9d071","df3813ef-06b1-402e-8be9-fab1171fffd0","Disagree","August 23, 2025 at 5:11 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","338a1cca-8618-4e94-82f5-7a35a6445ddd","3c28ae9d-f997-4136-a961-596a07259ea0","Agree","August 23, 2025 at 5:11 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","338a1cca-8618-4e94-82f5-7a35a6445ddd","4bc4498c-dbfc-42f1-9a33-4f8ae8f143cc","Agree","August 23, 2025 at 5:11 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","444bbe80-4c15-4f8e-b2fd-a06b49d9d071","275e7dc7-500c-4487-9e46-463e1c7eb7ae","Disagree","August 23, 2025 at 5:11 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","338a1cca-8618-4e94-82f5-7a35a6445ddd","b28da024-ee48-45e6-acef-9799adbd34a4","Disagree","August 23, 2025 at 5:11 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","950d559a-8339-4763-8160-429bca751e91","2bf36950-2fe3-4100-83d5-b04519e81796","Agree","August 23, 2025 at 5:12 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","950d559a-8339-4763-8160-429bca751e91","5e27f5c0-d64c-462d-b4ba-f530a4edf325","Agree","August 23, 2025 at 5:12 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","950d559a-8339-4763-8160-429bca751e91","e6fa1efe-bde3-4f6e-99fb-0e49c0502b80","Disagree","August 23, 2025 at 5:12 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","950d559a-8339-4763-8160-429bca751e91","bf1aa9ec-52e7-4671-b9e8-bc286ec0f3de","Agree","August 23, 2025 at 5:12 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","950d559a-8339-4763-8160-429bca751e91","3c28ae9d-f997-4136-a961-596a07259ea0","Agree","August 23, 2025 at 5:12 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","57a16133-f2a0-4ea1-b95a-96a796b83439","ac64be2f-fc06-45dc-8ff4-76d9ecdd847d","Agree","August 23, 2025 at 5:13 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","702c2994-346d-4a10-a380-ef0b285c071b","5e27f5c0-d64c-462d-b4ba-f530a4edf325","Agree","August 23, 2025 at 5:13 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","57a16133-f2a0-4ea1-b95a-96a796b83439","de4b2f96-4411-4d29-b749-f5196fa2c0e1","Disagree","August 23, 2025 at 5:13 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","702c2994-346d-4a10-a380-ef0b285c071b","50762416-77a6-4b95-a87b-2e4a47355774","Disagree","August 23, 2025 at 5:13 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","702c2994-346d-4a10-a380-ef0b285c071b","6535b1b5-7913-42d2-bab3-3638324de114","Disagree","August 23, 2025 at 5:13 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","57a16133-f2a0-4ea1-b95a-96a796b83439","df3813ef-06b1-402e-8be9-fab1171fffd0","Agree","August 23, 2025 at 5:13 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","702c2994-346d-4a10-a380-ef0b285c071b","4bc4498c-dbfc-42f1-9a33-4f8ae8f143cc","Agree","August 23, 2025 at 5:13 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","702c2994-346d-4a10-a380-ef0b285c071b","ac64be2f-fc06-45dc-8ff4-76d9ecdd847d","Agree","August 23, 2025 at 5:14 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","57a16133-f2a0-4ea1-b95a-96a796b83439","83f33a10-b9c9-42eb-91ba-725275d0206d","Disagree","August 23, 2025 at 5:14 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","57a16133-f2a0-4ea1-b95a-96a796b83439","e6fa1efe-bde3-4f6e-99fb-0e49c0502b80","Agree","August 23, 2025 at 5:14 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","3dc8f1f5-706d-44cf-a37f-ff15ba22a64a","ca1c6c45-6b8b-4068-88a6-430e815ccaf5","Agree","August 23, 2025 at 5:14 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","3b549f7f-a349-4901-8d6b-c18137df49cb","50762416-77a6-4b95-a87b-2e4a47355774","Agree","August 23, 2025 at 5:14 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","3dc8f1f5-706d-44cf-a37f-ff15ba22a64a","016ad3b1-b884-4c1a-9b07-613cadfa4b53","Agree","August 23, 2025 at 5:14 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","cc943cb3-70f6-44cd-91a4-867d2a4a7c62","83f33a10-b9c9-42eb-91ba-725275d0206d","Agree","August 23, 2025 at 5:14 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","3dc8f1f5-706d-44cf-a37f-ff15ba22a64a","e6fa1efe-bde3-4f6e-99fb-0e49c0502b80","Disagree","August 23, 2025 at 5:14 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","cc943cb3-70f6-44cd-91a4-867d2a4a7c62","2bf36950-2fe3-4100-83d5-b04519e81796","Agree","August 23, 2025 at 5:14 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","3b549f7f-a349-4901-8d6b-c18137df49cb","3c28ae9d-f997-4136-a961-596a07259ea0","Agree","August 23, 2025 at 5:14 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","3dc8f1f5-706d-44cf-a37f-ff15ba22a64a","de4b2f96-4411-4d29-b749-f5196fa2c0e1","Disagree","August 23, 2025 at 5:14 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","3b549f7f-a349-4901-8d6b-c18137df49cb","2bf36950-2fe3-4100-83d5-b04519e81796","Agree","August 23, 2025 at 5:14 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","3dc8f1f5-706d-44cf-a37f-ff15ba22a64a","4bc4498c-dbfc-42f1-9a33-4f8ae8f143cc","Disagree","August 23, 2025 at 5:14 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","3b549f7f-a349-4901-8d6b-c18137df49cb","b28da024-ee48-45e6-acef-9799adbd34a4","Agree","August 23, 2025 at 5:14 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","cc943cb3-70f6-44cd-91a4-867d2a4a7c62","3c28ae9d-f997-4136-a961-596a07259ea0","Agree","August 23, 2025 at 5:14 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","3b549f7f-a349-4901-8d6b-c18137df49cb","83f33a10-b9c9-42eb-91ba-725275d0206d","Agree","August 23, 2025 at 5:14 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","cc943cb3-70f6-44cd-91a4-867d2a4a7c62","50762416-77a6-4b95-a87b-2e4a47355774","Disagree","August 23, 2025 at 5:14 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","cc943cb3-70f6-44cd-91a4-867d2a4a7c62","ca1c6c45-6b8b-4068-88a6-430e815ccaf5","Agree","August 23, 2025 at 5:14 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","dea8e64f-8c07-4bd8-a71e-cc431a35f818","b95d2f6a-5fb8-4e9c-aa41-db277e59a5ab","Disagree","August 23, 2025 at 5:15 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","dea8e64f-8c07-4bd8-a71e-cc431a35f818","bf1aa9ec-52e7-4671-b9e8-bc286ec0f3de","Disagree","August 23, 2025 at 5:15 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","dea8e64f-8c07-4bd8-a71e-cc431a35f818","f5d15db7-bacb-4a1c-9e16-0491252eae2a","Disagree","August 23, 2025 at 5:15 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","dea8e64f-8c07-4bd8-a71e-cc431a35f818","ac64be2f-fc06-45dc-8ff4-76d9ecdd847d","Disagree","August 23, 2025 at 5:15 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","7ebd8b8c-17f9-4973-a0d5-41533186de89","67bfd1d2-c5d8-48d5-aae5-d1f034f3d941","Agree","August 23, 2025 at 5:15 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","c212b7fa-6a8f-450e-a309-461a66379f17","50762416-77a6-4b95-a87b-2e4a47355774","Disagree","August 23, 2025 at 5:15 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","dea8e64f-8c07-4bd8-a71e-cc431a35f818","5e27f5c0-d64c-462d-b4ba-f530a4edf325","Disagree","August 23, 2025 at 5:15 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","7ebd8b8c-17f9-4973-a0d5-41533186de89","3c28ae9d-f997-4136-a961-596a07259ea0","Agree","August 23, 2025 at 5:15 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","c212b7fa-6a8f-450e-a309-461a66379f17","c286e8d6-bfe6-42da-8c2b-38593f12cdab","Agree","August 23, 2025 at 5:15 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","7ebd8b8c-17f9-4973-a0d5-41533186de89","5e27f5c0-d64c-462d-b4ba-f530a4edf325","Agree","August 23, 2025 at 5:15 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","c212b7fa-6a8f-450e-a309-461a66379f17","4bc4498c-dbfc-42f1-9a33-4f8ae8f143cc","Disagree","August 23, 2025 at 5:15 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","c212b7fa-6a8f-450e-a309-461a66379f17","deb5c6b1-1a2a-403c-9107-4ae35eb2d456","Agree","August 23, 2025 at 5:16 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","b4c744f8-1564-4dba-929b-3b91585d7f2a","016ad3b1-b884-4c1a-9b07-613cadfa4b53","Agree","August 23, 2025 at 5:16 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","c212b7fa-6a8f-450e-a309-461a66379f17","83f33a10-b9c9-42eb-91ba-725275d0206d","Agree","August 23, 2025 at 5:16 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","7ebd8b8c-17f9-4973-a0d5-41533186de89","de4b2f96-4411-4d29-b749-f5196fa2c0e1","Agree","August 23, 2025 at 5:16 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","b4c744f8-1564-4dba-929b-3b91585d7f2a","c286e8d6-bfe6-42da-8c2b-38593f12cdab","Agree","August 23, 2025 at 5:16 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","7ebd8b8c-17f9-4973-a0d5-41533186de89","865d3d8f-4db0-40a6-898a-5fd8aa83a9c0","Agree","August 23, 2025 at 5:16 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","76e06f8e-b9fc-4682-887a-ce2f4b02ece5","5e27f5c0-d64c-462d-b4ba-f530a4edf325","Disagree","August 23, 2025 at 5:16 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","fe3a09b9-7e8c-4818-b56f-4161af023c7e","b28da024-ee48-45e6-acef-9799adbd34a4","Agree","August 23, 2025 at 5:16 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","76e06f8e-b9fc-4682-887a-ce2f4b02ece5","f19f266d-4e75-4a5d-8aab-912cfd2b4aef","Agree","August 23, 2025 at 5:16 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","3bc9a1f5-f3b3-4850-b9a2-bc36664de899","4bc4498c-dbfc-42f1-9a33-4f8ae8f143cc","Agree","August 23, 2025 at 5:16 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","76e06f8e-b9fc-4682-887a-ce2f4b02ece5","b28da024-ee48-45e6-acef-9799adbd34a4","Agree","August 23, 2025 at 5:16 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","fe3a09b9-7e8c-4818-b56f-4161af023c7e","de4b2f96-4411-4d29-b749-f5196fa2c0e1","Agree","August 23, 2025 at 5:16 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","76e06f8e-b9fc-4682-887a-ce2f4b02ece5","016ad3b1-b884-4c1a-9b07-613cadfa4b53","Agree","August 23, 2025 at 5:16 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","ce2daf1e-0054-4840-b6d3-e9e502e47a83","bf1aa9ec-52e7-4671-b9e8-bc286ec0f3de","Agree","August 23, 2025 at 5:16 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","3bc9a1f5-f3b3-4850-b9a2-bc36664de899","2bf36950-2fe3-4100-83d5-b04519e81796","Agree","August 23, 2025 at 5:16 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","b4c744f8-1564-4dba-929b-3b91585d7f2a","6535b1b5-7913-42d2-bab3-3638324de114","Disagree","August 23, 2025 at 5:16 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","3bc9a1f5-f3b3-4850-b9a2-bc36664de899","b28da024-ee48-45e6-acef-9799adbd34a4","Agree","August 23, 2025 at 5:16 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","ce2daf1e-0054-4840-b6d3-e9e502e47a83","50762416-77a6-4b95-a87b-2e4a47355774","Disagree","August 23, 2025 at 5:16 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","3dae542c-d7d5-4711-8d74-532f16cce5b5","2bf36950-2fe3-4100-83d5-b04519e81796","Agree","August 23, 2025 at 5:16 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","fe3a09b9-7e8c-4818-b56f-4161af023c7e","832a6817-753a-4350-96f8-59b9c0acf9d5","Agree","August 23, 2025 at 5:16 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","76e06f8e-b9fc-4682-887a-ce2f4b02ece5","3a7c9785-f8e2-4b02-b4ff-0e44bfd14bcf","Agree","August 23, 2025 at 5:16 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","3bc9a1f5-f3b3-4850-b9a2-bc36664de899","3a7c9785-f8e2-4b02-b4ff-0e44bfd14bcf","Disagree","August 23, 2025 at 5:16 AM (GMT)"
