Participant ID,Duration_seconds,LowQualityTag_Perc,UniversalDisagreement_Perc,ASC_Score_Raw,LLM_Judge_Score,LLM_anthropic_claude_sonnet_4,LLM_openai_gpt_4o_mini,LLM_google_gemini_2.5_flash_preview,Duration_Norm,LowQualityTag_Norm,UniversalDisagreement_Norm,LLM_Judge_Norm,PRI_Score_Heuristic,PRI_Score_Enhanced,PRI_Score,PRI_Scale_1_5
2dfc585c-c24d-4326-a3bc-e6818dc15877,540.0,0.0,0.0,,0.6499999999999999,0.7,0.6,,0.0898876404494382,1.0,0.5,0.6666666666666665,0.5329588014981274,0.5775983146067415,0.5775983146067415,3.310393258426966
6b3b30cb-c535-410e-8eb2-c311a30a137c,780.0,0.0,0.0,,0.6499999999999999,0.7,0.6,,0.1348314606741573,1.0,0.5,0.6666666666666665,0.549438202247191,0.5882724719101122,0.5882724719101122,3.353089887640449
68a2bd4d-3fa3-4870-aa3b-c554d5f55bd3,480.0,0.0,0.0,,0.6499999999999999,0.7,0.6,,0.07865168539325842,1.0,0.5,0.6666666666666665,0.5288389513108613,0.5749297752808988,0.5749297752808988,3.2997191011235953
798136a0-443e-4836-87f7-8d91f776efbc,600.0,0.0,0.0,,0.6499999999999999,0.7,0.6,,0.10112359550561797,1.0,0.5,0.6666666666666665,0.5370786516853933,0.5802668539325841,0.5802668539325841,3.3210674157303366
0b13127f-99cf-4353-ba32-2eb336dfc9b1,660.0,0.0,0.0,,0.825,0.85,0.8,,0.11235955056179775,1.0,0.5,0.8787878787878787,0.5411985018726592,0.654526302349336,0.654526302349336,3.618105209397344
2996e91e-42bf-48d3-8d6f-2e7565128049,600.0,0.0,0.0,,0.6499999999999999,0.7,0.6,,0.10112359550561797,1.0,0.5,0.6666666666666665,0.5370786516853933,0.5802668539325841,0.5802668539325841,3.3210674157303366
e6802b28-1b63-482c-ba1c-a63266013240,780.0,0.0,0.0,,0.75,0.7,0.8,,0.1348314606741573,1.0,0.5,0.7878787878787878,0.549438202247191,0.6291815628192032,0.6291815628192032,3.516726251276813
1fbe9813-8fd0-4f02-aefc-9286b93633f9,1200.0,0.0,0.0,,0.5,0.4,0.6,,0.21348314606741572,1.0,0.5,0.48484848484848486,0.5782771535580524,0.5455886108273749,0.5455886108273749,3.1823544433094995
9214f89a-a4de-4a47-816c-6ef3bafa32d1,1080.0,0.0,0.0,,0.6499999999999999,0.7,0.6,,0.19101123595505617,1.0,0.5,0.6666666666666665,0.5700374531835205,0.6016151685393258,0.6016151685393258,3.4064606741573034
17987d07-f849-46a3-b447-ddb774b63780,660.0,0.0,0.0,,0.4,0.4,0.4,,0.11235955056179775,1.0,0.5,0.36363636363636365,0.5411985018726592,0.48066266598569973,0.48066266598569973,2.922650663942799
12d19111-55eb-4583-a1b0-d7db0c688f1d,600.0,0.0,0.0,,0.5,0.4,0.6,,0.10112359550561797,1.0,0.5,0.48484848484848486,0.5370786516853933,0.5189032175689479,0.5189032175689479,3.0756128702757914
66b8d796-70a4-4003-bccf-bcbfef12f94d,540.0,0.0,0.0,,0.825,0.85,0.8,,0.0898876404494382,1.0,0.5,0.8787878787878787,0.5329588014981274,0.6491892236976506,0.6491892236976506,3.5967568947906026
6d0eb536-a75e-4b3f-919e-7dc196c72cbb,480.0,0.16666666666666666,0.0,,0.75,0.7,0.8,,0.07865168539325842,0.75,0.5,0.7878787878787878,0.43717228464419466,0.5564638661899898,0.5564638661899898,3.225855464759959
1a271fb1-fb4a-4ea1-aafd-c5ee8495a990,720.0,0.0,0.0,,0.75,0.7,0.8,,0.12359550561797752,1.0,0.5,0.7878787878787878,0.5453183520599251,0.6265130234933606,0.6265130234933606,3.5060520939734423
6587e883-89bc-477f-b0f9-5ced62a1cb11,900.0,0.0,0.0,,0.6499999999999999,0.7,0.6,,0.15730337078651685,1.0,0.5,0.6666666666666665,0.5576779026217228,0.5936095505617978,0.5936095505617978,3.374438202247191
e3eb209f-c0e7-4e13-9846-38c1e71885a3,720.0,0.0,0.0,,0.825,0.85,0.8,,0.12359550561797752,1.0,0.5,0.8787878787878787,0.5453183520599251,0.6571948416751787,0.6571948416751787,3.628779366700715
beac460d-962e-42f0-9085-ae1b045dfb85,840.0,0.0,0.0,,0.775,0.75,0.8,,0.14606741573033707,1.0,0.5,0.8181818181818181,0.5535580524344569,0.6420773748723186,0.6420773748723186,3.5683094994892746
224615af-18b4-4638-afb4-0ced2a72186c,600.0,0.0,0.0,,0.75,0.7,0.8,,0.10112359550561797,1.0,0.5,0.7878787878787878,0.5370786516853933,0.6211759448416752,0.6211759448416752,3.4847037793667006
5cc6bb63-01ab-4280-a9cf-49bd14f8c421,660.0,0.0,0.0,,0.6499999999999999,0.7,0.6,,0.11235955056179775,1.0,0.5,0.6666666666666665,0.5411985018726592,0.5829353932584269,0.5829353932584269,3.3317415730337077
097461b3-8c61-4093-b0f1-9b7933dcf50a,960.0,0.16666666666666666,0.0,,0.44999999999999996,0.3,0.6,,0.16853932584269662,0.75,0.5,0.4242424242424242,0.470131086142322,0.45508490806945867,0.45508490806945867,2.8203396322778347
f3ab703f-b143-4c87-a9d5-fbf99d9f794d,900.0,0.0,0.0,,0.6499999999999999,0.7,0.6,,0.15730337078651685,1.0,0.5,0.6666666666666665,0.5576779026217228,0.5936095505617978,0.5936095505617978,3.374438202247191
c189cab1-3199-42ab-a6c6-d942415c3e47,660.0,0.0,0.0,,0.6499999999999999,0.7,0.6,,0.11235955056179775,1.0,0.5,0.6666666666666665,0.5411985018726592,0.5829353932584269,0.5829353932584269,3.3317415730337077
e1a684ca-a43f-45d0-92c5-feced32fd38b,720.0,0.0,0.0,,0.825,0.85,0.8,,0.12359550561797752,1.0,0.5,0.8787878787878787,0.5453183520599251,0.6571948416751787,0.6571948416751787,3.628779366700715
19e5cebd-ed0b-47cd-9aff-6f5b240e9af7,960.0,0.0,0.0,,0.75,0.7,0.8,,0.16853932584269662,1.0,0.5,0.7878787878787878,0.5617977528089887,0.6371871807967313,0.6371871807967313,3.5487487231869252
474e35e0-4626-4021-a5ba-7e059f21daff,540.0,0.0,0.0,,0.45,0.5,0.4,,0.0898876404494382,1.0,0.5,0.4242424242424242,0.5329588014981274,0.4957801327885597,0.4957801327885597,2.983120531154239
4b891b42-0881-41cb-b9ec-aa16c03c5586,960.0,0.16666666666666666,0.0,,0.6499999999999999,0.7,0.6,,0.16853932584269662,0.75,0.5,0.6666666666666665,0.470131086142322,0.5369030898876404,0.5369030898876404,3.1476123595505614
915003c2-d528-4e0c-ad4a-d10e86d69073,900.0,0.0,0.0,,0.775,0.75,0.8,,0.15730337078651685,1.0,0.5,0.8181818181818181,0.5576779026217228,0.6447459141981613,0.6447459141981613,3.578983656792645
79155233-df54-4d1a-b757-39f6a7e5f122,780.0,0.0,0.0,,0.775,0.75,0.8,,0.1348314606741573,1.0,0.5,0.8181818181818181,0.549438202247191,0.639408835546476,0.639408835546476,3.557635342185904
7e4d9a20-63d4-48d9-a2fd-aa96a72756a1,480.0,0.0,0.0,,0.6499999999999999,0.7,0.6,,0.07865168539325842,1.0,0.5,0.6666666666666665,0.5288389513108613,0.5749297752808988,0.5749297752808988,3.2997191011235953
c33b624f-e063-4eae-be12-738f6070c6c4,780.0,0.0,0.0,,0.75,0.7,0.8,,0.1348314606741573,1.0,0.5,0.7878787878787878,0.549438202247191,0.6291815628192032,0.6291815628192032,3.516726251276813
63e16e8b-026f-4c57-b813-65b0b6307294,660.0,0.0,0.0,,0.75,0.7,0.8,,0.11235955056179775,1.0,0.5,0.7878787878787878,0.5411985018726592,0.6238444841675179,0.6238444841675179,3.4953779366700717
1dc6778f-956a-47fa-97e7-1f6b2b5ea092,660.0,0.0,0.0,,0.65,0.5,0.8,,0.11235955056179775,1.0,0.5,0.6666666666666666,0.5411985018726592,0.5829353932584269,0.5829353932584269,3.3317415730337077
529b6598-28d2-4a90-9091-04a51b9f606a,540.0,0.0,0.0,,0.6499999999999999,0.7,0.6,,0.0898876404494382,1.0,0.5,0.6666666666666665,0.5329588014981274,0.5775983146067415,0.5775983146067415,3.310393258426966
07a7695c-69a1-49c7-ae32-e74524e402fe,720.0,0.0,0.0,,0.5,,,,0.12359550561797752,1.0,0.5,0.48484848484848486,0.5453183520599251,0.5242402962206334,0.5242402962206334,3.0969611848825336
bdffd8cc-199b-4cac-b86d-cdd59a4ee2aa,840.0,0.16666666666666666,0.0,,0.75,0.7,0.8,,0.14606741573033707,0.75,0.5,0.7878787878787878,0.4618913857677902,0.5724751021450459,0.5724751021450459,3.2899004085801837
de780478-c00e-42b5-b815-e2af252f1195,960.0,0.0,0.0,,0.75,0.7,0.8,,0.16853932584269662,1.0,0.5,0.7878787878787878,0.5617977528089887,0.6371871807967313,0.6371871807967313,3.5487487231869252
a9782f30-4a8d-4063-9d22-0020704ace70,900.0,0.0,0.0,,0.6,0.6,0.6,,0.15730337078651685,1.0,0.5,0.606060606060606,0.5576779026217228,0.5731550051072523,0.5731550051072523,3.292620020429009
914ab51b-5f69-4d9f-9941-18783c8e6d58,960.0,0.0,0.0,,0.825,0.85,0.8,,0.16853932584269662,1.0,0.5,0.8787878787878787,0.5617977528089887,0.6678689989785495,0.6678689989785495,3.671475995914198
5ba43d31-01ba-47e5-9831-5984f053b0b6,420.0,0.0,0.0,,0.55,0.3,0.8,,0.06741573033707865,1.0,0.5,0.5454545454545455,0.5247191011235954,0.5313521450459653,0.5313521450459653,3.125408580183861
d8b3be0d-a853-4a61-b21a-425dfe8b05a1,780.0,0.0,0.0,,0.75,0.7,0.8,,0.1348314606741573,1.0,0.5,0.7878787878787878,0.549438202247191,0.6291815628192032,0.6291815628192032,3.516726251276813
7231a3a5-20f2-4602-bc0b-1a52160d0269,600.0,0.0,0.0,,0.6499999999999999,0.7,0.6,,0.10112359550561797,1.0,0.5,0.6666666666666665,0.5370786516853933,0.5802668539325841,0.5802668539325841,3.3210674157303366
1f6fab4b-3c1f-49c1-b5b2-79360ad7c69c,600.0,0.16666666666666666,0.0,,0.35,0.3,0.4,,0.10112359550561797,0.75,0.5,0.303030303030303,0.4454119850187266,0.3981645812053115,0.3981645812053115,2.592658324821246
7c115f85-d525-4f46-8e36-6ca1781e201e,720.0,0.0,0.0,,0.5,0.4,0.6,,0.12359550561797752,1.0,0.5,0.48484848484848486,0.5453183520599251,0.5242402962206334,0.5242402962206334,3.0969611848825336
5fd32e84-3e94-4f55-9430-baaa12578f06,840.0,0.0,0.0,,0.6000000000000001,0.4,0.8,,0.14606741573033707,1.0,0.5,0.6060606060606062,0.5535580524344569,0.5704864657814096,0.5704864657814096,3.2819458631256384
7a64a4e4-83fd-4395-99c7-4b91a4ec6c90,1440.0,0.16666666666666666,0.0,,0.6,0.6,0.6,,0.25842696629213485,0.75,0.5,0.606060606060606,0.5030898876404494,0.5377968590398365,0.5377968590398365,3.151187436159346
fba188d1-ba75-4a2f-a06a-fa9649f4c99c,960.0,0.0,0.0,,0.6499999999999999,0.7,0.6,,0.16853932584269662,1.0,0.5,0.6666666666666665,0.5617977528089887,0.5962780898876403,0.5962780898876403,3.3851123595505612
4474ab8e-97c6-40ce-90f2-580ced4ee660,1080.0,0.0,0.0,,0.6499999999999999,0.7,0.6,,0.19101123595505617,1.0,0.5,0.6666666666666665,0.5700374531835205,0.6016151685393258,0.6016151685393258,3.4064606741573034
353e05b9-5258-4d0a-aafa-a285e865dce4,600.0,0.0,0.0,,0.5,,,,0.10112359550561797,1.0,0.5,0.48484848484848486,0.5370786516853933,0.5189032175689479,0.5189032175689479,3.0756128702757914
aab8b39e-8e10-4535-a8ee-b48d303fc9da,960.0,0.0,0.0,,0.8,0.8,0.8,,0.16853932584269662,1.0,0.5,0.8484848484848485,0.5617977528089887,0.6576417262512768,0.6576417262512768,3.6305669050051073
6c7fc71a-0408-4541-9c5e-1700d5d1a5bc,1200.0,0.0,0.0,,0.75,0.7,0.8,,0.21348314606741572,1.0,0.5,0.7878787878787878,0.5782771535580524,0.6478613381001022,0.6478613381001022,3.5914453524004086
79eeb542-1e3c-4894-92e1-ddff20df2622,780.0,0.0,0.0,,0.825,0.85,0.8,,0.1348314606741573,1.0,0.5,0.8787878787878787,0.549438202247191,0.6598633810010214,0.6598633810010214,3.6394535240040855
86caea2d-2128-4089-84d6-3dc3c87ae103,900.0,0.0,0.0,,0.75,0.7,0.8,,0.15730337078651685,1.0,0.5,0.7878787878787878,0.5576779026217228,0.6345186414708887,0.6345186414708887,3.5380745658835546
b76f83b4-7c4f-4b93-b7a7-47d93fb2b58e,720.0,0.0,0.0,,0.6499999999999999,0.7,0.6,,0.12359550561797752,1.0,0.5,0.6666666666666665,0.5453183520599251,0.5856039325842697,0.5856039325842697,3.3424157303370787
ada3973b-942b-4d5c-8d84-481a0166dfa5,480.0,0.0,0.0,,0.75,0.7,0.8,,0.07865168539325842,1.0,0.5,0.7878787878787878,0.5288389513108613,0.6158388661899898,0.6158388661899898,3.4633554647599594
f0cc40fc-15be-4641-a057-b0a6c3d969da,960.0,0.0,0.0,,0.7,0.7,,,0.16853932584269662,1.0,0.5,0.7272727272727272,0.5617977528089887,0.6167326353421858,0.6167326353421858,3.4669305413687432
d1bfc55d-4bb4-40fd-a94b-4392be23582b,1200.0,0.0,0.0,,0.75,0.7,0.8,,0.21348314606741572,1.0,0.5,0.7878787878787878,0.5782771535580524,0.6478613381001022,0.6478613381001022,3.5914453524004086
9fa3a313-c04c-4519-b3de-ba6ef1e1ed53,540.0,0.0,0.0,,0.8,0.8,0.8,,0.0898876404494382,1.0,0.5,0.8484848484848485,0.5329588014981274,0.6389619509703779,0.6389619509703779,3.5558478038815116
d762f10a-1f7d-482c-9fd2-5e5e062ff3e4,600.0,0.0,0.0,,0.8,,0.8,,0.10112359550561797,1.0,0.5,0.8484848484848485,0.5370786516853933,0.6416304902962207,0.6416304902962207,3.5665219611848826
12e6cd4a-d4ea-4bd3-bfe9-dad8f020235e,1020.0,0.0,0.0,,0.6499999999999999,0.7,0.6,,0.1797752808988764,1.0,0.5,0.6666666666666665,0.5659176029962546,0.5989466292134831,0.5989466292134831,3.3957865168539323
3c9fa688-dd4a-42d5-8ea6-52099cf296c3,420.0,0.0,0.0,,0.75,0.7,0.8,,0.06741573033707865,1.0,0.5,0.7878787878787878,0.5247191011235954,0.6131703268641471,0.6131703268641471,3.4526813074565883
c532cd57-e11b-4663-a11e-b810efd1d5ab,600.0,0.16666666666666666,0.0,,0.35,0.3,0.4,,0.10112359550561797,0.75,0.5,0.303030303030303,0.4454119850187266,0.3981645812053115,0.3981645812053115,2.592658324821246
961194cb-e9e1-42d4-833e-b8480c01a360,960.0,0.0,0.0,,0.8,0.8,0.8,,0.16853932584269662,1.0,0.5,0.8484848484848485,0.5617977528089887,0.6576417262512768,0.6576417262512768,3.6305669050051073
31c7d1b8-021b-4127-8e84-9003e559c40a,840.0,0.0,0.0,,0.5,,,,0.14606741573033707,1.0,0.5,0.48484848484848486,0.5535580524344569,0.5295773748723187,0.5295773748723187,3.118309499489275
2df99ff0-936b-4594-9fc2-836d10194a98,960.0,0.0,0.0,,0.5,,,,0.16853932584269662,1.0,0.5,0.48484848484848486,0.5617977528089887,0.534914453524004,0.534914453524004,3.139657814096016
679f2b27-df99-45fc-be4c-06aa24a7d2a6,900.0,0.0,0.0,,0.6499999999999999,0.7,0.6,,0.15730337078651685,1.0,0.5,0.6666666666666665,0.5576779026217228,0.5936095505617978,0.5936095505617978,3.374438202247191
29cc0fdf-08db-4f2a-90a5-0d0f636d7c91,1380.0,0.0,0.0,,0.5,,,,0.24719101123595505,1.0,0.5,0.48484848484848486,0.5906367041198501,0.5535942288049029,0.5535942288049029,3.2143769152196118
17c7539e-fa2c-4d1c-a846-90251a7c9624,780.0,0.0,0.0,,0.5,,,,0.1348314606741573,1.0,0.5,0.48484848484848486,0.549438202247191,0.5269088355464759,0.5269088355464759,3.1076353421859038
90f911df-2957-41c1-87ae-2afe8f4f23d6,900.0,0.0,0.0,,0.5,,,,0.15730337078651685,1.0,0.5,0.48484848484848486,0.5576779026217228,0.5322459141981615,0.5322459141981615,3.128983656792646
576a57bc-b46c-4eb1-9880-99d2592ea27c,900.0,0.0,0.0,,0.75,0.7,0.8,,0.15730337078651685,1.0,0.5,0.7878787878787878,0.5576779026217228,0.6345186414708887,0.6345186414708887,3.5380745658835546
db7e08c9-5274-4bb8-973d-fa8020ccc2f5,780.0,0.0,0.0,,0.5,,,,0.1348314606741573,1.0,0.5,0.48484848484848486,0.549438202247191,0.5269088355464759,0.5269088355464759,3.1076353421859038
605c5328-6fbc-4631-b727-bca976f697de,780.0,0.0,0.0,,0.825,0.85,0.8,,0.1348314606741573,1.0,0.5,0.8787878787878787,0.549438202247191,0.6598633810010214,0.6598633810010214,3.6394535240040855
a82e6df9-b8cc-40d7-92a0-04812df6a6d7,1140.0,0.0,0.0,,0.5,,,,0.20224719101123595,1.0,0.5,0.48484848484848486,0.5741573033707865,0.5429200715015322,0.5429200715015322,3.171680286006129
c2ab5b5e-91ff-4747-af96-edb05ebd7123,960.0,0.0,0.0,,0.775,0.75,0.8,,0.16853932584269662,1.0,0.5,0.8181818181818181,0.5617977528089887,0.6474144535240041,0.6474144535240041,3.5896578140960163
33ec3635-0047-4d84-b624-e6527d3579d0,960.0,0.0,0.0,,0.5,,,,0.16853932584269662,1.0,0.5,0.48484848484848486,0.5617977528089887,0.534914453524004,0.534914453524004,3.139657814096016
fc3b346e-41a7-4634-bd0f-4d17d80228ae,720.0,0.0,0.0,,0.75,0.75,,,0.12359550561797752,1.0,0.5,0.7878787878787878,0.5453183520599251,0.6265130234933606,0.6265130234933606,3.5060520939734423
8bca5618-2bc2-49c6-9d48-6260938d60a6,900.0,0.0,0.0,,0.5,,,,0.15730337078651685,1.0,0.5,0.48484848484848486,0.5576779026217228,0.5322459141981615,0.5322459141981615,3.128983656792646
5d051729-103b-4814-a3c7-77475c352d56,1560.0,0.0,0.0,,0.5,,,,0.2808988764044944,1.0,0.5,0.48484848484848486,0.6029962546816479,0.561599846782431,0.561599846782431,3.246399387129724
77ad7c9d-fae6-4f1b-99a0-27f538e41e60,1740.0,0.0,0.0,,0.5,,,,0.3146067415730337,1.0,0.5,0.48484848484848486,0.6153558052434457,0.5696054647599591,0.5696054647599591,3.2784218590398364
26c871c1-fac1-4584-a584-3e64634a4866,900.0,0.0,0.0,,0.5,,,,0.15730337078651685,1.0,0.5,0.48484848484848486,0.5576779026217228,0.5322459141981615,0.5322459141981615,3.128983656792646
4c39fc19-157c-4076-a152-1254deaaffd2,900.0,0.16666666666666666,0.0,,0.6,0.6,0.6,,0.15730337078651685,0.75,0.5,0.606060606060606,0.4660112359550561,0.5137800051072523,0.5137800051072523,3.055120020429009
99fc1e65-15f0-4228-b63e-5a0719bb80e9,1380.0,0.0,0.0,,0.75,0.7,0.8,,0.24719101123595505,1.0,0.5,0.7878787878787878,0.5906367041198501,0.6558669560776302,0.6558669560776302,3.623467824310521
8570a6e1-d638-499d-a9c1-8d9f84363a38,780.0,0.0,0.0,,0.8,0.8,0.8,,0.1348314606741573,1.0,0.5,0.8484848484848485,0.549438202247191,0.6496361082737487,0.6496361082737487,3.598544433094995
c87320be-3c83-428b-8b63-58cc17b85007,900.0,0.0,0.0,,0.6,0.6,0.6,,0.15730337078651685,1.0,0.5,0.606060606060606,0.5576779026217228,0.5731550051072523,0.5731550051072523,3.292620020429009
fb9188e4-9635-42d9-8468-682abf7362e8,840.0,0.0,0.0,,0.75,0.7,0.8,,0.14606741573033707,1.0,0.5,0.7878787878787878,0.5535580524344569,0.631850102145046,0.631850102145046,3.527400408580184
b8e11d08-377c-41a8-b466-2d87ac5c84cd,900.0,0.0,0.0,,0.825,0.85,0.8,,0.15730337078651685,1.0,0.5,0.8787878787878787,0.5576779026217228,0.6652004596527068,0.6652004596527068,3.660801838610827
461556fd-5e31-4285-a734-d0cf377b2c64,1080.0,0.0,0.0,,0.6499999999999999,0.7,0.6,,0.19101123595505617,1.0,0.5,0.6666666666666665,0.5700374531835205,0.6016151685393258,0.6016151685393258,3.4064606741573034
1ce52ded-4515-4ef1-bbb5-e68980474cf8,900.0,0.0,0.0,,0.6499999999999999,0.7,0.6,,0.15730337078651685,1.0,0.5,0.6666666666666665,0.5576779026217228,0.5936095505617978,0.5936095505617978,3.374438202247191
bfb2aead-3d9d-41a1-acb8-f76e1373560c,1440.0,0.0,0.0,,0.55,0.5,0.6,,0.25842696629213485,1.0,0.5,0.5454545454545455,0.594756554307116,0.5767173135852911,0.5767173135852911,3.3068692543411644
aac7c89e-3fb7-4e86-9d51-08823e9bdb0f,840.0,0.0,0.0,,0.75,0.7,0.8,,0.14606741573033707,1.0,0.5,0.7878787878787878,0.5535580524344569,0.631850102145046,0.631850102145046,3.527400408580184
cacc1f6d-a192-46d6-a72a-02359fd74368,1200.0,0.0,0.0,,0.5,0.4,0.6,,0.21348314606741572,1.0,0.5,0.48484848484848486,0.5782771535580524,0.5455886108273749,0.5455886108273749,3.1823544433094995
b4752286-a418-420e-84de-87eea04d7667,1260.0,0.0,0.0,,0.75,0.7,0.8,,0.2247191011235955,1.0,0.5,0.7878787878787878,0.5823970037453183,0.6505298774259448,0.6505298774259448,3.6021195097037793
ededc7cb-8968-4756-94d2-9bf9330a42c5,840.0,0.16666666666666666,0.0,,0.75,0.7,0.8,,0.14606741573033707,0.75,0.5,0.7878787878787878,0.4618913857677902,0.5724751021450459,0.5724751021450459,3.2899004085801837
85631ff7-51e4-4a13-8d69-9ae1b3701092,600.0,0.0,0.0,,0.775,0.75,0.8,,0.10112359550561797,1.0,0.5,0.8181818181818181,0.5370786516853933,0.6314032175689479,0.6314032175689479,3.5256128702757916
c5dfa18b-e53f-4473-97a9-bc6b0a58a696,480.0,0.0,0.0,,0.5,0.4,0.6,,0.07865168539325842,1.0,0.5,0.48484848484848486,0.5288389513108613,0.5135661389172625,0.5135661389172625,3.05426455566905
a0f39b33-18d1-427f-95d7-f575ac1b7bda,1200.0,0.0,0.0,,0.775,0.75,0.8,,0.21348314606741572,1.0,0.5,0.8181818181818181,0.5782771535580524,0.6580886108273749,0.6580886108273749,3.6323544433094996
63a0df2b-5bc0-4b47-ae3f-cbd706cc442b,540.0,0.0,0.0,,0.65,0.5,0.8,,0.0898876404494382,1.0,0.5,0.6666666666666666,0.5329588014981274,0.5775983146067416,0.5775983146067416,3.3103932584269664
